objid,type
1237654652563488944,STAR
1237673738862395915,STAR
1237680276331692094,STAR
1237680285999825406,STAR
1237666091128717758,STAR
1237662303519310337,STAR
1237666299484307739,STAR
1237667228760342722,STAR
1237666338650783966,STAR
1237665127455850666,STAR
1237657587097337901,STAR
1237669766546718838,STAR
1237657191980008044,STAR
1237666244670392909,STAR
1237663233912602887,STAR
1237680243067322755,STAR
1237672763911176301,STAR
1237655129305580337,STAR
1237665097386033505,STAR
1237658298987446492,STAR
1237651066280280709,STAR
1237660412110897160,STAR
1237650797286654364,STAR
1237679322327155018,STAR
1237678663034602038,STAR
1237651715875012645,STAR
1237667322175357083,STAR
1237655373574242599,STAR
1237668623012855954,STAR
1237654653645161136,STAR
1237668271361163859,STAR
1237654948377133574,STAR
1237651538708595053,STAR
1237663546365640983,STAR
1237662307800973637,STAR
1237667441899471008,STAR
1237660764841640028,STAR
1237661088027050995,STAR
1237666429901342450,STAR
1237652942635008371,STAR
1237658312943075375,STAR
1237662337867514305,STAR
1237678778478821439,STAR
1237680297811509644,STAR
1237663307990827345,STAR
1237678919129759873,STAR
1237663547434729972,STAR
1237667911660535933,STAR
1237663783139279007,STAR
1237665331458801734,STAR
1237662224090202905,STAR
1237680327333577994,STAR
1237657606961823808,STAR
1237666407378976967,STAR
1237680272573399446,STAR
1237660764308439278,STAR
1237651191362682940,STAR
1237665367428891384,STAR
1237663783677395006,STAR
1237670956251414751,STAR
1237665367428169824,STAR
1237650372096098755,STAR
1237667782320521290,STAR
1237666339189817481,STAR
1237671264424624671,STAR
1237666434724134933,STAR
1237678880470008323,STAR
1237678540626395497,STAR
1237658802579767443,STAR
1237659936974766270,STAR
1237672816507617879,STAR
1237664091824586846,STAR
1237661063875526850,STAR
1237665328785457274,STAR
1237657589240496636,STAR
1237670015661703350,STAR
1237678833224319282,STAR
1237657855533187113,STAR
1237663234989555784,STAR
1237680299423564298,STAR
1237667541215609018,STAR
1237650803735986473,STAR
1237662196136804494,STAR
1237667444045185026,STAR
1237658493358833706,STAR
1237668758849192525,STAR
1237674367528927548,STAR
1237667211049697461,STAR
1237660635459223731,STAR
1237655129304597050,STAR
1237667255624597715,STAR
1237651539251691571,STAR
1237679168767590406,STAR
1237653589015200598,STAR
1237668271896264826,STAR
1237660957569450594,STAR
1237678598097731746,STAR
1237673412434461267,STAR
1237658492799156400,STAR
1237657242971472363,STAR
1237661873470308436,STAR
1237661068170035217,STAR
1237655464857371228,STAR
1237658803111591953,STAR
1237657772320161907,STAR
1237674648851972262,STAR
1237658203957493965,STAR
1237663782597165227,STAR
1237657628454814475,STAR
1237656496171122764,STAR
1237665329851727886,STAR
1237666211929982052,STAR
1237652900759732537,STAR
1237666407916044394,STAR
1237671560769831022,STAR
1237662236392882217,STAR
1237674290757763925,STAR
1237652900750557287,STAR
1237674285388988505,STAR
1237664836459823652,STAR
1237652901300011110,STAR
1237679255205446174,STAR
1237662196137722016,STAR
1237666183487226163,STAR
1237654653642473633,STAR
1237659325496623544,STAR
1237665534933139998,STAR
1237654670814085422,STAR
1237657774471839969,STAR
1237662223530000497,STAR
1237661817633440372,STAR
1237657607497188109,STAR
1237665368503287874,STAR
1237661086954881528,STAR
1237680332179439934,STAR
1237666209802092662,STAR
1237667206752829597,STAR
1237662305117274314,STAR
1237662237470818415,STAR
1237672765514645516,STAR
1237661382776783163,STAR
1237667142862832022,STAR
1237662196150829073,STAR
1237663531333517658,STAR
1237678879960334364,STAR
1237658493895246037,STAR
1237660936091074702,STAR
1237674460406154456,STAR
1237673327609446468,STAR
1237654390564586098,STAR
1237660634386202702,STAR
1237652936181743820,STAR
1237658491200471235,STAR
1237669680114696683,STAR
1237658917993120081,STAR
1237665330388402404,STAR
1237658203969618174,STAR
1237665569837875374,STAR
1237671769080660309,STAR
1237657069548273810,STAR
1237661434848543128,STAR
1237662663209058486,STAR
1237679433985491235,STAR
1237657190370312307,STAR
1237663784747008159,STAR
1237674648847385225,STAR
1237662196150698295,STAR
1237663543684366451,STAR
1237673452703318250,STAR
1237664667907981560,STAR
1237652598487516238,STAR
1237662305115373663,STAR
1237667322725924866,STAR
1237654606395146579,STAR
1237657189818433607,STAR
1237651272423833898,STAR
1237659326564205729,STAR
1237662302976803096,STAR
1237663918413972078,STAR
1237661210436239406,STAR
1237664669494805081,STAR
1237665369046319250,STAR
1237669702657245215,STAR
1237678595949462126,STAR
1237668272440279151,STAR
1237654669202555150,STAR
1237678623309300041,STAR
1237662300836200631,STAR
1237657776609100841,STAR
1237661949706043599,STAR
1237667206215630988,STAR
1237668294984007695,STAR
1237657627897561971,STAR
1237657609103606265,STAR
1237663783131808518,STAR
1237663783656948135,STAR
1237660935554203802,STAR
1237652901311611073,STAR
1237673706112352925,STAR
1237680508798632621,STAR
1237667255072194665,STAR
1237652628564410503,STAR
1237666274203336876,STAR
1237652944240378416,STAR
1237666215691747982,STAR
1237660412109258994,STAR
1237651249880563798,STAR
1237660343931633839,STAR
1237668623016854065,STAR
1237666299484700892,STAR
1237674365920870943,STAR
1237669762257256526,STAR
1237651273489186989,STAR
1237680307469221922,STAR
1237660241388371996,STAR
1237657628979560608,STAR
1237651273488597215,STAR
1237651538715345065,STAR
1237652900762091911,STAR
1237679034550583683,STAR
1237667442970656784,STAR
1237673739399266464,STAR
1237665571439968861,STAR
1237651752951480859,STAR
1237657771247206486,STAR
1237674371287352498,STAR
1237661951322554398,STAR
1237665330390631055,STAR
1237658203431239806,STAR
1237662498394931488,STAR
1237662225140678881,STAR
1237661383309525205,STAR
1237663275780997342,STAR
1237672027309475453,STAR
1237657591391387862,STAR
1237661972253245534,STAR
1237656563287130312,STAR
1237662237491725218,STAR
1237661851470659616,STAR
1237651496832991765,STAR
1237680191508120622,STAR
1237661434310426824,STAR
1237651271893713031,STAR
1237657627897037387,STAR
1237668367995437282,STAR
1237663783660749017,STAR
1237659324943302984,STAR
1237663231234803423,STAR
1237655504573497568,STAR
1237658203435893050,STAR
1237663531328012463,STAR
1237667916493684970,STAR
1237664836997808610,STAR
1237678621698031881,STAR
1237655503498380246,STAR
1237665427566035043,STAR
1237657189833310506,STAR
1237648721740825316,STAR
1237661871339339890,STAR
1237667254015033456,STAR
1237655368747909228,STAR
1237678578742919695,STAR
1237665356155519029,STAR
1237659132752756897,STAR
1237661068727943337,STAR
1237654599958724708,STAR
1237661851481014359,STAR
1237671557009113913,STAR
1237663544214225100,STAR
1237680313915867593,STAR
1237679006096097525,STAR
1237678859538334029,STAR
1237665128557379608,STAR
1237680331627102693,STAR
1237662307803136245,STAR
1237659163347058990,STAR
1237657595681833577,STAR
1237662193995022479,STAR
1237649919508218031,STAR
1237673808658235739,STAR
1237666300016132395,STAR
1237654651497808127,STAR
1237655464849244231,STAR
1237670457507250685,STAR
1237662306200650097,STAR
1237670016190972763,STAR
1237663544223727772,STAR
1237667429009785217,STAR
1237651540325695515,STAR
1237666246295748953,STAR
1237662225165779705,STAR
1237671140399382670,STAR
1237661950252810449,STAR
1237663543683907674,STAR
1237658304892239943,STAR
1237663543677288933,STAR
1237648721769005463,STAR
1237656568110975297,STAR
1237661356461261073,STAR
1237668348671951513,STAR
1237663543150379258,STAR
1237664871891796323,STAR
1237663277923958805,STAR
1237671260665283322,STAR
1237661068187205783,STAR
1237678617936462995,STAR
1237679339489722482,STAR
1237662193998103119,STAR
1237661151378604356,STAR
1237662498395586806,STAR
1237657609109307983,STAR
1237670458581581844,STAR
1237667212127764625,STAR
1237664339325812794,STAR
1237661965813415954,STAR
1237680071781253220,STAR
1237671266037006623,STAR
1237663278462926863,STAR
1237652630715826289,STAR
1237655498141860036,STAR
1237660413183721544,STAR
1237654881261387905,STAR
1237678776319344799,STAR
1237657071697264653,STAR
1237661871333441576,STAR
1237665532261892599,STAR
1237655504035250196,STAR
1237680297806856428,STAR
1237648722279466079,STAR
1237666429355558228,STAR
1237661966361624708,STAR
1237671071143559298,STAR
1237655371433967772,STAR
1237661387609800833,STAR
1237661387087413330,STAR
1237671261193568364,STAR
1237680528667771977,STAR
1237663273095070022,STAR
1237679504850157878,STAR
1237680306941264330,STAR
1237667254012608693,STAR
1237670961618026506,STAR
1237659153683121105,STAR
1237673756576515222,STAR
1237663275777130566,STAR
1237663787420680283,STAR
1237651753457156694,STAR
1237678790275760771,STAR
1237665536539951578,STAR
1237658611985088534,STAR
1237680277946368554,STAR
1237651252563280111,STAR
1237664869211832524,STAR
1237663918415479009,STAR
1237666407365804217,STAR
1237662524158968341,STAR
1237663277925007442,STAR
1237666184565424493,STAR
1237651191351345755,STAR
1237661852016050238,STAR
1237662663748288554,STAR
1237661351630799116,STAR
1237658299528904771,STAR
1237662619726249990,STAR
1237652900758749270,STAR
1237679457070154235,STAR
1237658611982139590,STAR
1237659131681439780,STAR
1237680303713550708,STAR
1237680501283750179,STAR
1237657192517927050,STAR
1237667255605198935,STAR
1237655474508398818,STAR
1237669766009585677,STAR
1237658298995703837,STAR
1237661087489327578,STAR
1237657627901559063,STAR
1237657191447134328,STAR
1237671991338271023,STAR
1237678580892500544,STAR
1237662335716163913,STAR
1237657874867880058,STAR
1237663456706035770,STAR
1237657771248189558,STAR
1237650372092887083,STAR
1237663783668940924,STAR
1237672763904819723,STAR
1237657856607518724,STAR
1237668625702649891,STAR
1237658493353590820,STAR
1237651495225000009,STAR
1237678858476847511,STAR
1237652900771659872,STAR
1237671938731606176,STAR
1237657775534702814,STAR
1237671260662268141,STAR
1237658803105103983,STAR
1237657774998028354,STAR
1237678660903240204,STAR
1237661417134620771,STAR
1237666215681130675,STAR
1237678579280838827,STAR
1237657629506470714,STAR
1237680246268166925,STAR
1237663275777523801,STAR
1237656564360216726,STAR
1237670955718934574,STAR
1237658203436941849,STAR
1237657222561595475,STAR
1237655369833710220,STAR
1237664339324567655,STAR
1237663549041738164,STAR
1237680327878902391,STAR
1237663784195850375,STAR
1237653665797636254,STAR
1237651190822797534,STAR
1237667430088507587,STAR
1237671262809948273,STAR
1237655107831857433,STAR
1237671940887020720,STAR
1237649918427463722,STAR
1237663543141662991,STAR
1237663716018749740,STAR
1237659162808288080,STAR
1237662636907102426,STAR
1237655463782581335,STAR
1237668704615137698,STAR
1237658919068107249,STAR
1237666213532729505,STAR
1237651272960836194,STAR
1237654609607262283,STAR
1237665231061778840,STAR
1237659132217983184,STAR
1237658492286468144,STAR
1237673703967556095,STAR
1237664887464198442,STAR
1237663784751005709,STAR
1237674478123417857,STAR
1237658299521892572,STAR
1237651272972107829,STAR
1237680100773200098,STAR
1237663204916789339,STAR
1237666243611001326,STAR
1237660750874607653,STAR
1237659325479256353,STAR
1237665102223180273,STAR
1237663785281847342,STAR
1237679477470462198,STAR
1237658205591437860,STAR
1237672026249299001,STAR
1237662663216398372,STAR
1237667211584602291,STAR
1237666245754159899,STAR
1237671763712541097,STAR
1237680246814867861,STAR
1237664835933503654,STAR
1237665570370814258,STAR
1237658299523137858,STAR
1237660412114108485,STAR
1237655473973428365,STAR
1237665331461095566,STAR
1237668735224251987,STAR
1237661434844479604,STAR
1237668333100204117,STAR
1237658628620812581,STAR
1237678617402999603,STAR
1237667254534275182,STAR
1237666407921221727,STAR
1237664338244796574,STAR
1237674651003584619,STAR
1237663543677485287,STAR
1237660025032933520,STAR
1237678807453925474,STAR
1237665023827771738,STAR
1237665026515009574,STAR
1237658491735900727,STAR
1237668353502740592,STAR
1237662223523315861,STAR
1237661874009473146,STAR
1237652946922569924,STAR
1237678617412764422,STAR
1237667109037736061,STAR
1237667252923531564,STAR
1237667293180527639,STAR
1237664093967090496,STAR
1237657595687928161,STAR
1237655504036627912,STAR
1237656496717431311,STAR
1237664093439787232,STAR
1237661151382929624,STAR
1237663783140589668,STAR
1237662224626614787,STAR
1237665532264382931,STAR
1237657775547548310,STAR
1237671265493582009,STAR
1237667322182893926,STAR
1237652946381701218,STAR
1237666210881078377,STAR
1237663783663960180,STAR
1237661435392622622,STAR
1237660552765112325,STAR
1237663542612918423,STAR
1237665442072494800,STAR
1237668734679384935,STAR
1237678584651645052,STAR
1237661358616674863,STAR
1237657189818302707,STAR
1237667142866960654,STAR
1237668589724893221,STAR
1237659132216279374,STAR
1237663783663960125,STAR
1237660936092057688,STAR
1237663783127613443,STAR
1237651800697733175,STAR
1237651191894573327,STAR
1237680276867711482,STAR
1237663230165320143,STAR
1237663333224744009,STAR
1237663784218525832,STAR
1237670960551428160,STAR
1237678597007737040,STAR
1237674366457742103,STAR
1237653500432351343,STAR
1237658205031170171,STAR
1237678853626659173,STAR
1237666433116537621,STAR
1237666407379304509,STAR
1237661150303485982,STAR
1237657606419513506,STAR
1237673704501215894,STAR
1237657775001436294,STAR
1237663278465810446,STAR
1237655106760933483,STAR
1237657770704502951,STAR
1237662264323473698,STAR
1237663543674864430,STAR
1237671937114570947,STAR
1237650371017572656,STAR
1237678619578598203,STAR
1237664289392820295,STAR
1237665533319774910,STAR
1237668298213818536,STAR
1237679459749659067,STAR
1237662300831744355,STAR
1237666226964270409,STAR
1237660343396598007,STAR
1237657191976730683,STAR
1237663782598672936,STAR
1237666300019605770,STAR
1237662661600477210,STAR
1237657400273207328,STAR
1237662264321638996,STAR
1237662668039717282,STAR
1237670964314309309,STAR
1237657189837045934,STAR
1237679433986408502,STAR
1237657630039738125,STAR
1237663233368983305,STAR
1237651736309071899,STAR
1237662301367632118,STAR
1237671763172065367,STAR
1237651250988581161,STAR
1237662264323015152,STAR
1237668294986170380,STAR
1237680509875323083,STAR
1237667255628267693,STAR
1237662501077778542,STAR
1237661352704213317,STAR
1237662503222181892,STAR
1237667107422536174,STAR
1237678595930850102,STAR
1237680302104249037,STAR
1237651539783450727,STAR
1237662225677221919,STAR
1237665355623825576,STAR
1237665583262007439,STAR
1237666340797415576,STAR
1237659326554898453,STAR
1237680090576847060,STAR
1237666340799512704,STAR
1237663784200306816,STAR
1237661434857783975,STAR
1237664289388167204,STAR
1237667446200533045,STAR
1237652901305843811,STAR
1237678832689545425,STAR
1237651538178474248,STAR
1237661070337311287,STAR
1237671261735551057,STAR
1237678845038362705,STAR
1237663547438400005,STAR
1237653652920664148,STAR
1237668332566872326,STAR
1237671257983026038,STAR
1237666407361282085,STAR
1237680285998318314,STAR
1237660635996094481,STAR
1237662262176776373,STAR
1237678879408783564,STAR
1237673326002176112,STAR
1237651213360890172,STAR
1237660761072402709,STAR
1237667254534209964,STAR
1237680473364694575,STAR
1237664289392885925,STAR
1237657071157444713,STAR
1237668680997929811,STAR
1237674368064488328,STAR
1237663783673987302,STAR
1237652629104099385,STAR
1237666519557472363,STAR
1237673450552557849,STAR
1237663542614098135,STAR
1237655369279930710,STAR
1237658491748024374,STAR
1237663234986082718,STAR
1237659149925482660,STAR
1237664093973513172,STAR
1237655473434263858,STAR
1237663784747008119,STAR
1237655693019251274,STAR
1237673451629707380,STAR
1237661852536864895,STAR
1237669761717764747,STAR
1237661950271619707,STAR
1237665328770383991,STAR
1237667912217329668,STAR
1237665102218593018,STAR
1237674290758287867,STAR
1237663785283354780,STAR
1237661386542088249,STAR
1237673757643967138,STAR
1237663479794106492,STAR
1237663458315731356,STAR
