domain_id,labels
4mjkA00,"7,5,19,9,17,2,17,3,4,17,18,5,4,13,0,14,7,0,5,9,15,8,16,15,12,15,4,19,19,12,12,12,16,16,4,9,5,0,17,0,3,0,7,0,8,2,8,5,7,5,3,13,14,5,8,3,7,7,15,3,9,5,3,11,9,9,0,7,5,18,8,0,9,11,1,16,12,9,14,19,15,2,7,11,14,7,9,0,17,8,7,16,15,5,17,9,19,12,11,12,13,2,9,0,8,15,4,2,15,12,0,14,5,8,16,7,9,15,15,9,11,2,3,0,12,8,7,14,18,4,9,17,4,8,3,3,0,17,3,3,8,7,9,18,8,7,6,14,7,5,15,8,3,15,14,17,0,17,17,2,17,8,8,17,8,17,16,13,8,2,5,9,7,15,16,2,19,15,4,12,0,3,2,5,17,3,9,14,5,7,9,15,13,14,18,3,4,3,17,19,9,11,12,4,3,17,8,19,15,3,8,3,11,12,9,10,15,19,7,15,5,8,8,0,17,9,19,14,7,12,7,10,16,15,7,4,15,16"
4bkxA01,"5,0,0,2,8,5,3,7,14,17,5,11,14,19,13,0,2,7,16,2,9,9,8,3,5,3,3,2,5,14,2,13,15,14,9,3,16,13,17,18,3,0,6,11,12,9,16,2,8,13,7,2,13,4,9,17,17,0,14,15,17,5,16,4,0,14,0,9,2,1,15,15,15,17,14,13,12,15,9,6,10,15,0,0,0,0,15,14,2,7,16,9,4,6,0,10,2,16,9,6,8,11,7,19,2,7,15,8,0,7,15,0,9"
2aaaA01,"9,15,0,0,15,18,14,16,13,15,7,19,4,9,9,16,2,14,4,5,14,16,2,11,15,16,16,0,16,1,11,16,5,11,3,7,19,1,5,5,15,18,13,5,7,7,2,6,9,2,19,7,3,5,10,5,4,16,0,7,18,7,15,12,7,16,3,13,9,12,13,2,16,0,2,5,3,0,19,6,5,19,18,13,13,8,7,19,2,17,11,15,11,4,5,16,0,2,11,9,8,15,9,15,2,0,9,6,0,14,5,10,19,9,10,17,2,17,17,12,2,6,10,5,19,0,5,11,5,11,2,17,2,19,15,17,4,2,12,4,2,15,15,15,19,4,6,12,19,1,9,7,16,2,18,2,11,9,16,10,17,3,2,1,18,3,5,2,16,7,17,15,9,12,2,9,2,16,16,3,16,0,17,14,16,7,18,19,2,18,17,0,2,9,17,15,11,19,15,17,2,5,9,14,7,2,15,17,9,3,17,13,12,2,4,4,12,5,19,11,8,0,15,5,17,19,1,17,5,3,7,2,11,5,11,12,0,15,2,1,12,19,13,8,17,9,2,5,17,9,11,19,12,7,19,18,13,9,9,19,0,4,3,15,15,15,5,15,7,15,11,9,19,11,10,7,8,15,17,0,15,2,1,15,2,12,16,9,9,5,11,4,7,3,11,6,2,11,12,14,4,0,8,19,16,15,2,19,15,13,0,8,11,17,9,15,19,7,4,9,15,2,5,7,12,7,17,19,0,5,3,3,13,6,19,0,5,5,8,17,12,19,11,14,3,0,16,18,9,15,5,19,2,16,15,0,3,9,19,16,18,7,0,16,16,11,0,7,14,8,9,0,7,0"
1pbuA00,"0,8,2,12,4,0,6,9,12,8,15,16,4,0,9,2,3,4,8,14,8,19,15,11,3,2,16,9,15,17,0,9,12,19,4,18,3,6,4,2,8,2,5,18,15,9,18,19,15,3,19,14,4,12,3,3,9,16,13,16,4,10,15,1,11,9,7,16,5,10,4,13,14,9,2,8,9,14,8,11,0,4,0,15,17,7,9,4,5,16,11,11,15,15,15,7,15,5,17,18,17,4,14,5,13,3,9,0,4,12,9,15,12,2,18,13,17,2,19,3,15,19,16,18,14,8,9,2,12,5,15,3,3,16,13,16,9,17,14,3,19,4,15,18,3,5,0,4,13,6,17,5,8,0,4,11,13,5,8,7,4,8"
1zzvA01,"0,13,17,11,7,0,12,5,15,9,2,8,0,9,11,13,19,0,0,6,15,5,4,16,9,15,17,2,0,15,9,16,14,5,8,13,15,11,5,9,6,5,2,19,2,17,3,15,5,9,13,13,9,9,2,5,15,5,9,13,17,8,12,9,5,11,11,15,18,16,9,3,12"
3vkjA00,"10,12,2,7,17,11,14,8,17,3,6,17,3,7,0,0,4,3,11,17,2,5,9,15,15,15,16,4,9,11,2,17,7,9,17,6,13,5,4,12,5,7,15,4,15,3,7,11,16,8,16,8,4,4,14,8,3,7,15,17,12,17,10,17,16,5,10,16,5,5,14,11,3,9,5,14,7,11,8,7,7,0,3,17,0,3,8,4,5,7,12,10,5,17,5,15,13,14,17,0,7,3,8,0,3,0,14,3,15,4,0,7,17,14,8,17,0,12,16,7,12,7,7,0,11,9,5,10,12,13,9,17,8,5,19,5,9,8,3,4,13,2,0,7,13,10,7,3,0,2,0,7,0,17,6,9,11,12,0,13,3,17,4,13,12,3,5,3,12,3,19,13,7,19,0,9,3,8,9,14,2,7,15,8,3,9,15,17,12,7,7,17,8,3,15,5,11,5,7,15,10,3,16,0,8,9,9,19,15,19,5,7,8,11,4,2,16,15,5,13,5,5,16,11,18,7,0,7,3,10,7,14,2,7,14,14,5,11,18,8,0,3,15,0,8,11,4,9,2,18,5,17,12,16,0,0,15,7,10,3,17,14,19,15,17,12,2,15,4,9,17,5,15,5,5,7,14,15,5,9,2,0,0,8,0,7,0,9,5,0,2,7,0,5,10,0,9,12,17,9,8,15,0,7,3,5,8,3,15,9,3,13,4,4,14,8,7,7,4,3,9,8,0,0,10,10,9,16,5,15,8,2,17,2,0,9,8,8,16,15,7,17,7,9,5,8,9,8,3,18,0,3,19,14,5,7,11,9,15,7,19,3,8"
2w1zA02,"3,11,3,14,17,9,15,11,0,11,6,9,17,15,16,0,9,18,14,11,3,13,15,4,14,17,3,15,3,9,5,3,14,12,14,16,9,17,14,5,12,17,9,14,2,2,5,15,19,7,1,9,3,0,16,2,13,3,16,5,3,12,9,3,17,6,17,12,19,4,16,3,14,12,12,15,11,0,7,8,13,9,15,3,13,17,9,14,9,14,9,9,14,5,7,8,11,13,14,13,0,8,0,19,9,14,4,7,4,12,7,2,9,17,8,2,12,8,8,14,8,10,7,14,17,14,9,2,3,14,2,10,18,17,9,15,14,4,4,9,19"
5unaD00,"5,15,12,9,12,0,0,5,4,8,8,13,13,14,8,4,13,19,5,11,19,1,8,19,19,5,19,14,11,12,15,1,3,2,5,14,9,14,17,9,8,12,3,18,4,14,5,14,2,17,9,2,9,5,1,11,17,5,6,9,16,9,15,7,0,1,8,18,5,12,15,14,10,17,5,9,2,7,2,15,14,9,7,6,15,0,14,13,11,7,14,6,19,9,17,12,9,2,5,0,2,16,15,17,4,12,11,11,17,17,4,17,16,5,11,19,17,9,2,14,2,2,9,17,3,0,13,16,12,3,19,2,17,17,9,1,9,15,9,16,8,18,17,6,9,11,18,5,2,3,5,9,8,14,10,4,14,14,7,19,14,6,9,14,12,5,5,7,9,17,9,3,12,13,12,18,15,15,19,5,8,14,8,16,9,16,3,16,7,19,8,11,19,19,14,7,13,9,8,12,3,13,4,15,15,19,9,16,15,12"
3wrbB02,"5,16,19,12,4,16,7,2,14,0,17,8,5,4,14,7,11,6,4,9,6,14,9,7,3,12,2,4,14,8,14,4,17,3,2,12,3,5,9,4,0,3,15,2,9,16,3,3,3,8,15,9,7,14,11,14,2,18,7,5,10,7,6,19,5,17,7,4,4,10,9,3,8,10,0,0,17,9,5,7,5,11,7,2,17,19,0,0,4,14,5,9,15,17,12,3,4,13,8,16,14,11,0,0,7,16,19"
1jilA01,"11,17,9,7,3,2,9,8,18,14,5,9,7,19,13,13,16,2,3,13,5,7,3,2,9,9,11,8,3,13,17,16,9,19,1,5,0,2,12,16,0,2,15,9,6,7,5,6,9,9,12,4,9,16,9,14,14,4,13,3,6,5,6,14,12,7,17,9,7,5,5,5,16,5,10,7,5,2,12,15,5,8,15,3,3,14,17,9,13,16,3,3,13,17,2,8,11,7,3,5,7,15,8,13,10,6,11,7,4,3,4,5,16,2,6,5,0,17,9,17,11,11,14,2,18,9,5,13,7,15,9,7,15,4,9,14,2,19,5,8,6,17,5,17,11,19,10,9,5,8,2,15,7,13,15,14,9,3,6,5,7,15,19,16,3,4,16,19,16,7,9,13,0,7,2,4,5,6,9,11,14,3,9,11,1,8,7,13,17,5,5,15,2,13,18,5,11,7,16,15,5,7,3,9,10,14,14,10,19,5,13,16,2,0,19,5,9,16,7,12,9"
3q8gA01,"10,5,6,6,6,6,6,6,6,6,10,16,16,15,7,9,2,16,19,12,13,7,1,15,12,11,0,9,12,5,16,12,5,11,9,16,8,3,13,3,3,0,9,9,13,4,14,15,7,9,9,3,8,11,19,8,3,14,9,2,2,15,16,9,9,14,4,9,14,0,14,8,4,2,7,11,0,15,17"
2y28B00,"9,9,2,3,5,18,9,0,3,0,14,14,17,12,15,12,6,19,2,1,14,12,2,2,3,11,12,15,9,9,17,17,6,11,7,15,9,12,12,5,3,4,5,5,12,18,7,2,0,9,4,16,5,16,7,2,12,11,0,6,12,19,4,0,5,7,0,6,9,14,17,15,0,6,1,9,7,14,14,2,5,3,7,17,13,19,17,12,4,2,8,14,0,18,6,0,5,17,15,15,19,13,5,14,3,14,1,11,2,4,15,7,5,7,3,9,3,5,16,2,16,9,0,19,16,2,0,13,19,13,13,9,0,0,17,16,11,0,9,7,16,14,19,12,0,7,0,11,11,10,16,5,6,1,11,7,0,12,3,14,8,16,2,12,5,12,15,4,2,18,0,14,4,14,0,9,17"
2lqxA00,"15,3,8,12,13,13,3,9,3,3,1,13,11,17,1,14,10,8,14,18,15,16,3,10,17,6,14,1,3,8,8,1,3,3,8,4,3,14,13,13,14"
5ux2B01,"15,0,0,19,14,3,0,19,15,14,7,11,5,17,17,7,17,5,3,5,9,0,11,14,6,4,13,10,9,0,14,14,7,12,0,2,14,2,3,9,13,14,9,5,14,10,3,5,2,6,0,15,0,4,17,5,1,5,14,11,9,5,17,17,0,2,9,12,9,0,14,14,9,4,13,12,9,6,2,9,4,8,14,6,2,6,2,5,11,14,0,3,1,9,17,7,13,5,9,7,17,3,1,4,0,17,0,0,19,14,6,19,9,12,17,0,2,0,19,0,14,12,7,16,0,0,17,10,11,2,3,15,3,6,9,2,19,0,3,16,18,9,13,14,6,4,2,13,17,8,0,14,17,15,0,17,17,17,3,0,9,12,9,16,9,0,10,9,13,15,9,0,0,2,10,14,13,7,5,10,2,12,17,3,16,9,0,15,4,15,3,9,4,14,3,0,9,3,15,17,5,4,3,0,17,3,0,14,14,9,9,10,14,0"
1mm2A00,"5,12,9,5,15,2,6,6,10,3,4,1,14,17,1,8,2,5,5,3,9,9,1,1,2,16,1,12,15,15,19,6,7,6,1,9,11,12,12,9,12,3,7,12,11,5,3,18,9,1,12,14,1,16,1,12,0,9,8,5,8"
2iqjB00,"5,15,10,16,5,8,15,17,8,2,17,2,14,19,13,0,17,9,0,11,9,9,9,3,3,2,11,8,4,1,0,2,1,13,15,8,5,12,14,18,0,15,18,11,7,5,17,4,7,1,7,14,1,0,5,7,6,14,11,9,5,17,6,7,15,14,17,8,15,17,11,9,2,13,18,16,13,3,13,7,13,1,10,13,3,10,5,11,5,8,0,11,14,9,19,3,0,19,9,12,3,16,4,14,14,12,13,7,2,12,0,17,3,5,4,7,14,2,8,19,3,8,8"
1wfeA00,"5,15,15,5,15,15,5,1,15,3,17,11,17,17,8,3,14,12,8,16,2,3,6,8,15,19,15,1,15,4,8,5,1,16,2,17,3,9,17,0,17,7,1,12,19,1,3,8,11,4,1,9,14,6,14,6,13,15,2,6,2,1,3,8,9,3,17,0,8,12,14,10,0,0,16,13,8,9,17,14,15,5,12,15,15,5"
1uxtA01,"17,12,17,19,12,15,19,9,0,5,3,18,5,5,15,5,13,3,7,3,17,8,15,12,7,2,9,0,16,7,0,8,17,7,15,12,15,14,3,3,17,3,14,16,9,2,17,9,4,8,14,5,14,18,15,0,14,2,10,12,5,16,3,14,9,0,17,9,14,8,0,0,2,7,7,3,14,11,9,2,17,4,0,3,17,9,17,10,11,0,5,8,12,8,15,0,0,17,5,3,17,8,0,0,17,2,14,9,14,9,0,3,9,2,9,8,8,7,5,5,2,19,7,12,5,2,18,16,19,2,16,9,3,16,3,5,9,17,14,14,3,12,9,5,17,17,0,0,7,16,12,4,11,19,12,9,4,2,0,17,11,8,7,16,19,15,4,7,19,5,11,0,17,17,17,8,12,15,7,15,2,12,9,12,0,0,10,0,17,8,0,9,9,2,0,5,4,12,12,2,0,7,0,9,9,11,9,12,5,8,3,0,3,8,7,17,0,2,2,14,17,0,0,17,15,4,16,5,15,16,3,17,5,3,14,17,17,8,17,5,5,17,8,13,19,17,10,3,9,5,17,4,14,3,5,7,5,19,0,17,3,0,17,16,0,19,8,16,7,17,4,11,19"
6we5A00,"10,0,6,6,6,6,6,6,10,15,8,16,12,9,15,7,0,6,12,18,6,5,12,17,9,16,14,2,2,19,3,15,9,1,1,19,7,3,7,16,12,0,2,15,17,8,4,3,9,2,8,3,16,5,7,9,8,17,2,14,12,13,8,4,15,11,4,1,12,1,9,19,5,9,9,12,8,16,19,1,5,2,9,15,5,3,19,15,5,13,13,15,11,14,3,11,7,8,5,2,5,2,12,9,2,7,1,17,9,16,3,8,11,7,16,13,5,11,7,9,9,13,0,14,12,7,5,5,7,14,7,9,2,15,3,3,0,2,2,8,7,7,0,17,9,3,2,2,9,17,19,5,11,7,3,2,7,15,3,1,12,5,16,17,9,2,10,7,13,6,19,4,9,16,19,8,0,16,12,3,15,9,7,13,0,8,12,0,8,7,3,7,17,5,9,19,5,8,8,3,0,13,8,17,7,14"
3r6aB00,"8,7,9,13,7,9,15,14,9,19,17,0,2,9,11,12,0,9,3,4,19,3,3,9,9,3,16,12,17,0,10,14,4,3,7,12,13,16,5,17,3,9,0,13,7,15,16,7,9,9,7,0,5,15,3,3,0,9,8,12,4,14,11,16,13,0,16,4,9,17,2,15,9,2,8,4,8,16,4,9,3,3,11,5,0,3,7,7,14,5,12,15,8,17,12,16,5,14,11,10,16,17,14,6,15,2,5,15,17,7,3,19,17,3,6,15,8,7,3,0,3,11"
3wn4A00,"14,15,12,18,3,3,11,4,15,14,15,19,12,1,2,3,8,8,13,11,2,15,17,7,0,3,1,15,11,14,14,9,13,3,17,12,13,16,17,5,8,19,17,16,3,9,2,9,15,2,11,4,7,16,6,7,16,11,3,15,4,13,5,9,13,11,9,16,8,7,11,9,11,6,11,12,11,17,13,6,13,11,5,11,12,5,7,13,15,11,5,9,11,7,16,2,5,0,4,9,11,9,8,11,9,14,3,9,9,9,3,2,11,13,9,12,13,7,12,15,5,9,12,3,15,9,16,3,9,15,9,7,13,11,11,7,19,11,7,16,8,3,5,7,15,14,9,7,11,9,8,11,9,19,9,0,18,11,1,19,4,11,8,17,1,3,8,16,11,7,3,2,5,17,4,3,16,9,16,11,9,3,9,9,15,9,15,4,11,15,9,15,6,17,12,12,8,9,12,15,15,9,14,8,9,4,9,15,11,16,13,7,8,19,7,15,3,3,2,4,8,5,9,7,11,9,16,9,9,2,9,15,5,11,1,12,14,1,4,11,0,12,4,12,1,17,12,1,2,5,5,0,15,7,11,7,2,14,4,0,4,13,11,9,16,13,9,14,19,9,11,9,15,15,16,15,9,14,8,7,11,0,0,18,4,8,11,10,12,6,9,8,17,9,2,9,3,4,11,19,9,17,5,3,7,0,15,5,0,4,9,16,10,9,12,14,9,3,7,9,2,9,15,4,11,19,7,8,5,15,19,12,13,6,7,11,7,15,14,11,4,15,8,9,9,15,9,14,0,9,6,9,14,5,19,17,4,13,3,9,14,3,2,2,4,13,12,9,10,13,9,12,11,9,15,16,7,11,9,5,7,11,4,7,8,13,7,2,4,8,9,4,13,11,4,15,11,9,3,7,7,19,9,15,3,11,14,7,15,12,9,17,8,2,16,14,13,15,19,0,11,15,15,15,4,13,14,6,7,14,8,14,14,15,16,2,4,3,4,2,12,6,15,11,4,19,6,4,16,14,12,9,7,8,12,13,1,0,0,19,5,8,0,9,2,9,15,9,11,15,7,4,4,7,5,12,11,13,4,3,11,9,12,2,7,0,1,9,11,9,15,0,11,15,11,0,13,17,9,15,5,16,3,4,15,0,7,12,6,17,8,19,9,2,9,16,11,11,14,9,2,4,2,11,0,15,0,9,16,3,9,15,2,9,3,17,9,2,9,15,19,11,15,6,19,4,14,7,0,5,17,16,6,6,9,3,4,7,13,11,4,16,11,9,8,17,9,11,9,15,6,11,11,7,19,16,9,16,2,8,19,11,9,3,15,8,15,9,17,3,9,17,4,15,5,11,14,9,2,7,9,18,11,2,2,2,11,14,19,7,15,7,4,8,5,9,8,11,9,16,14,9,2,9,15,9,11,14,9,8,6,7,12,11,3,0,4,9,11,9,12,0,15,9,16,3,9,6,7,11,2,11,10,9,8,4,4,11,18,16,9,9,13,13,4,12,14,9,3,9,9,2,9,14,5,11,8,9,9,4,9,16,2,15,9,15,2,4,16,15,15,9,14,16,9,9,9,15,6,11,14,7,15,6,9,12,15,5,4,9,15,3,17,15,15,9,8,6,9,2,9,15,15,11,9,9,8,16,7,11,8,15,0,9,3,16,8,16,16,16,8,9,15,10,9,3,9"
2pp6A02,"8,17,11,7,11,5,16,2,1,7,17,17,3,15,2,4,9,0,3,9,5,12,17,3,5,11,5,8,11,17,17,17,4,15,5,11,17,7,12,14,14,5,2,14,17,17,9,14,5,15,3,4,16,17,16,14,7,14,14,4,11,5,8"
1dp4C02,"12,15,6,17,8,9,5,2,4,17,16,0,9,6,14,14,9,5,18,3,6,13,0,9,17,9,19,0,2,14,9,5,2,2,14,12,1,4,4,7,17,3,5,9,19,10,14,17,14,3,14,9,11,7,16,17,11,6,13,3,4,17,3,5,2,12,2,6,19,12,8,9,9,14,0,17,14,14,8,5,14,17,7,19,7,1,15,15,12,2,0,4,14,11,9,10,9,9,0,9,11,0,5,9,16,5,3,2,19,17,4,4,6,9,2,17,4,5,13,15,9,8,15,0,13,5,9,17,12,13,8,12,18,3,14,5,2,5,13,2,14,15,0,14,13,0,4,13,0,0,8,7,7,16,19,8,3,2,16,2,4,15,9,18,2,10,2,12,3,16,5,0,4,14,17,17,9,11,19,11,5,16,15,13,3,9,10,0,17,15,3,6,8,9,19,18,12,9,5,19,12,12,12,2"
8aa9A01,"7,15,3,9,19,12,5,10,2,12,14,3,17,11,17,17,5,14,17,9,8,8,19,12,12,14,3,19,16,14,8,2,5,15,17,5,14,17,0,15,9,7,7,19,2,2,15,5,14,0,14,17,17,9,18,2,0,8,17,15,3,19,19,11,8,7,3,17,5,2,17,7,8,17,9,2,0,13,17,8,3,15,9,15,5,9,12,3,9,6,7,11,4,14,0,14,7,7,9,11,12,2,2,12,14,17,3,10,7,12,12,9,3,3"
1vs5O00,"10,15,9,15,16,3,0,16,0,8,7,17,15,3,4,5,14,2,0,11,2,16,5,15,16,3,17,13,17,0,9,9,16,0,13,7,11,6,9,13,5,6,4,0,3,6,8,8,2,6,6,15,14,14,5,9,9,14,10,17,15,13,14,14,8,9,9,2,19,9,8,14,8,2,17,0,14,19,16,14,9,7,3,14,9,5,9,14"
1v8bA01,"10,17,3,11,8,15,8,17,8,2,7,15,9,0,12,4,5,8,10,13,10,3,7,15,3,11,3,10,12,5,9,10,14,7,14,3,3,19,5,8,2,13,12,9,8,11,0,8,7,16,5,1,9,6,10,16,17,3,1,0,9,9,7,3,16,9,13,8,9,5,0,13,7,14,18,1,15,1,11,7,19,15,16,0,2,19,0,0,0,0,17,15,16,9,3,11,17,16,17,4,0,18,8,11,3,16,9,3,3,19,18,18,1,17,3,15,0,9,16,18,5,2,5,2,2,11,5,12,2,10,7,17,2,2,5,5,2,0,16,9,9,17,6,8,5,17,3,19,3,8,9,19,3,3,8,11,7,9,12,2,12,3,8,0,8,11,3,3,3,14,1,4,9,16,9,9,8,11,15,7,9,8,11,12,8,8,18,16,11,7,0,8,8,7,7,5,17,15,3,3,16,16,16,5,17,9,14,9,8,8,10,2,8,13,11,3,9,9,4,16,0,7,11,17,11,2,0,17,16,8,13,8,19,2,11,17,6,12,0,4,17,10,15,4,15,4,1,11,13,16,4,0,13,9,2,9,18,13,11,8,2,16,11,8,19,3,11,8,17,19,9,9,12,8,6,9,2,3,8,17,0,9,19,6,9,8,8,9,11,0,15,9,16,3,9,2,2,11,13,1,13,4,9,5,17,11,8,15,5,12,4,8,15,11,3"
6vsxA00,"14,15,16,14,13,7,17,3,4,16,8,0,10,9,13,2,5,0,2,7,3,12,4,11,14,15,5,3,10,12,9,17,17,8,16,3,5,6,3,15,9,1,13,8,9,0,13,3,7,5,14,9,8,8,8,5,6,3,16,7,0,17,7,1,8,16,0,6,13,1,7,13,0,6,0,6,10,15,3,19,16,2,17,14,9,7,6,8,3,11,13,12,4,13,8,5,17,1,17,7,12,17,19,9,0,8,5,7,3,4,2,0,17,9,17,19,2,0,15,3,3,6,19,6,16,3,6,2,14,14,9,9,19,16,0,1,16,14,0,10,6,10,9,0,17,4,19,16,5,3,0,15,12,4,17,16,0,17,12"
1wdiA02,"12,0,14,9,9,0,14,8,12,16,5,5,8,17,3,7,9,9,17,14,3,14,15,12,5,9,18,3,0,9,9,5,12,0,14,8,0,12,12,5,16,14,9,9,9,9,15,12,8,2,9,0,12,17,12,5,9,13,0,3,17,17,0,17,3,3,2,5,17,14,9,9,14"
7v8fB01,"4,13,3,1,0,17,1,5,18,0,9,12,6,11,14,10,13,0,9,16,15,1,3,1,16,7,1,12,2,1,4,14,13,6,4,16,7,0,9,8,3,8,6,7,16,2,10,17,1,12,0,1,5,14,12,2,9,16,2,2,16,13,9,9,15,19,4,15,16,9,2,7,13,9,14,3,15,9,3,12,2,0,19,0,9,4,6,8,8,9,16,3"
1x4xA00,"5,15,15,5,15,15,5,12,2,13,1,8,12,12,13,17,16,1,14,15,0,16,1,0,13,17,11,18,3,17,12,9,15,11,5,16,2,17,16,3,19,14,9,3,18,5,5,17,3,5,15,10,13,7,1,19,1,5,12,5,9,15,19,3,7,8,5,9,15,12,0,16,16,19,19,1,14,17,13,0,9,15,17,17,5,0,5,12,4,15,3,17,17,0,1,17,16,12,12,15,15,5,12,15,15,5"
1q1hA00,"10,17,11,0,3,2,9,4,7,11,9,0,8,15,9,9,5,2,2,17,7,2,17,9,14,7,9,9,2,8,5,16,3,10,16,2,3,3,7,0,11,13,9,11,7,8,17,11,2,17,14,8,8,9,11,9,9,3,3,13,5,4,17,15,19,14,8,16,14,2,8,2,15,5,18,4,7,19,19,18,8,12,11,7,2"
5ixcA01,"9,5,4,11,9,1,0,3,3,13,0,4,9,15,14,14,8,13,17,17,0,8,0,9,8,13,0,9,13,9,2,14,2,9,13,3,2,3,17,12,17,17,5,7,10,0,16,5,5,5,0,14,0,10,16,15,9,19,5,6,9,9,0,9,13,8,9,5,9,9,2,1,17,16,19,4,15,5,7,15,5,15,16,18,16,10,0,6,9,19,5,2,12,3,18,15,13,14,2,9,3,5,12,7,14,19,0,14,3,6,9,0,8,15,8,9,3,17,4,15,12,3,14,9,0,15,19,14,14,3,9,3,9,14,0,3,13,5,6,12,16,16,4,17,2,9,18,0,9,17,9,3,15,10,9,6,5,13,17,10,2,13,8,9,15,5,13,14,0,0,9,3,14,5,13,11,12,9,12,9,19,9,15,9,11,17,8,3,11,11,9,3,16,9,2,4,8,3,18,17,3,4,15,12,19,3,17,5,4,9,8,19,5,0,4,17,12,12,3,9,4,5,15,3,4,4,10,5,14,9,10,14,14,7,12,3,12,14,7,1,4,9,3,0,7,18,15,11,7,4,15,9,11,9,9,3,0,15,18,9,13,12,5,16,0,9,0,13,0,4,8,5,4,9,16,5,14,12,9,6,13,14,15,12,11,4,9,13,5,9,13,9,6,13,2,19,1,15,6,8,2,4,15,16,18,0,2,19,13,9,2,15,10,12,15,13,9,16,12,8,3,12,14,9,1,9,17,2,0,0,19,4,7,11,16,15,15,12,15,10,4,14,12,5,14,14,9,2,9,7,9,15,4,2,19,15,9,15,0,12,4,3,0,9,13,13,16,3,9,19,1,14,0,14,5,9,12,4,12,14,17,3,12,15,12,13,2,13,6,13,12,14,3,1,6,9,4,15,2,12,0,1,12,3,0,12,7,9,9,6,4,12,9,17,11,0,15,4,8,2,6,15,0,12,5,17,13,14,15,12,0,3,9,13,5,5,13,17,2,9,16,5,0,16,1,12,19,16"
3brtB00,"3,18,5,0,12,3,16,9,13,14,1,9,3,3,11,13,3,9,14,2,0,7,14,13,15,11,13,7,9,14,3,14,1,3,3,9,9,6,4,13,0,15,13,14,3,3,8,3,4,9,10,1,8,4,13,3,0,14,8,9,17"
4tpjA00,"10,16,9,5,16,11,13,17,15,8,16,6,15,4,10,16,17,15,9,7,3,9,18,3,14,4,5,19,19,5,10,13,0,9,7,17,19,4,10,17,13,14,9,5,4,2,2,15,14,0,11,9,17,18,15,0,1,0,0,9,7,19,17,15,12,0,7,5,5,18,17,5,2,8,7,9,5,16,8,14,16,10,9,9,5,0,5,7,9,15,17,5,19,0,9,10,16,17,12,16,3,11,16,18,4,10,4,15,0,9,5,17,7,17,17,5,11,5,9,4,8,12,11,0,5,11,9,17,14,8,7,19,3,5,2,2,15,8,7,2,15,0,4,16,7,19,19,10,0,17,11,17,5,15,16,4,15,10,9,9,16,12,18,7,8,2,19,17,11,0,13,19,5,11,3,4,5,18,6,0,0,4,0,17,1,1,17,5,7,9,17,5,9,5,11,19,0,9,10,6,8,15,9,0,11,19,5,15,3,12,2,16,14,12,17,11,8,8,15,9,0,7,17,9,0,9,0,0,9,15,17,17,0,15,0,7,7,9,3,19,3,2,17,0,14,17,4,17,19,0,0,5,17,0,17,9,5,7,4,4,6,9,7,14,16,15,3,12,15,3,14,0,5,9,7,0,0,9,7,9,16,17,13,16,17,4,4,4,7,4,19,13,13,10,15,16,15,9,0,9,4,0,9,14,11,17,2,18,2,4,13,17,4,5,16,6,9,18,16,18,15,12,0,13,4,13,0,9,11,12,7,18,7,10,17,9,15,12,17,9,0,18,15,19,15,18,0,5,14,11,11,8,2,4,15,7,0,0,8,4,0,9,5,4,0,17,17,0,7,5,4,4,7,19,5,4,0,5,13,4,0,17,11,5,8,16,15,15,18,17,10,7,18,5,19,0,15,19,15,9,5,3,9,9,17,15,5,9,5,9,0,10,7,0,14,19,17,12,0,14,10,5,5,4,10,10,5,0,19,4,17,0,15,5,7,15,13,19,9,5,5,17,17,0,11"
3a8uX01,"11,10,12,3,6,0,5,0,15,9,0,15,13,9,8,9,2,0,6,18,10,12,19,16,0,11,14,11,4,9,14,2,12,14,9,7,17,0,0,3,5,15,18,9,17,2,2,8,5,14,8,17,19,2,15,9,15,5,9,18,16,1,5,0,5,6,16,11,9,17,13,15,17,0,3,17,0,12,6,4,3,8,0,9,6,5,7,8,5,0,8,11,17,7,2,7,14,11,4,5,9,0,5,0,7,13,7,0,12,14,2,5,2,0,7,17,14,12,4,3,0,5,10,0,9,18,8,0,5,4,19,17,14,4,5,5,2,16,9,13,4,5,12,16,4,11,15,8,12,13,2,9,2,14,9,4,2,0,17,5"
2d8bA01,"4,12,7,15,14,2,0,4,13,0,9,3,8,9,15,8,8,13,9,11,19,17,13,9,3,7,2,7,8,11,3,16,7,7,9,0,11,16,3,11,16,3,9,14,2,9,12,8,14,7,12,8,2,15,0,14,19,6,4,4,9,19,8,6,15,6,3,5,2,19,9,3,15,17,17,4,7,19,15,10,12,5,19,16,1,15,7,14,3,14,10,9,19,15,15,1,8,15,12,9,9,3,7,17,3,14,13,9,13,10,2,17,7,14,8,7,3,7,2,11,5,2,3,9,16,0,2,4,9,19,2,3,17,6,15,5,12,15,15,5"
2kjxA01,"3,3,4,17,17,0,3,3,1,15,12,1,15,11,4,14,0,8,16,16,12,3,1,5,12,16,5,19,17,3,8,7,16,1,15,15,15,8,14,11,3,4,8,15,1,14,15,0,9,10,3,13,14"
